,ID,Selection,Date,Locality,CALF,GROUP.SIZE,BEHAVIOUR,BOAT,SPL.125.Hz,SPL.2000.Hz,SPL.4000.Hz,SPL.8000.Hz,SPL.16000.Hz,SPL.20000.Hz,Low.Freq,High.Freq,Delta.Freq,Start.Freq,End.Freq,Duration,Inflections,Armonics,PC1,PC2,PC3
388,4,4,20160415,SARDINIA,NO,7,SOCIAL,NO,103.03,110,104.21,105.09,108.63,113.5,8.638,12.613,3.975,12.595,8.595,0.944,0,1,0.297565419,1.055416991,-0.871140677
389,4,5,20160415,SARDINIA,NO,7,SOCIAL,NO,95.93,110.07,101.43,103.46,102.74,102.75,1.913,3.209,1.296,1.851,3.209,2.142,0,0,3.810678921,-1.3179434,-0.70635093
390,5,1,20160527,SARDINIA,YES,11,TRAVEL,NO,95.5,100,107.2,107.12,107.19,109.89,4.695,6.071,1.376,4.695,5.97,0.999,0,0,2.801661613,0.376925428,-0.453577322
391,5,2,20160527,SARDINIA,YES,11,TRAVEL,NO,93.63,100,106.81,107.26,106.2,106.02,0.671,1.342,0.671,0.604,1.274,1.032,0,0,4.74892132,-0.347489551,-0.156837051
392,5,3,20160527,SARDINIA,YES,11,TRAVEL,NO,95.99,100,106.08,107.48,106.81,106.94,1.643,1.811,0.168,1.71,1.71,0.213,0,0,4.616348105,0.73790417,0.009830485
393,6,6,20160127,SARDINIA,YES,11,SOCIAL,YES,94.8,94.42,98,98.69,98.48,98.38,1.616,2.572,0.956,2.56,2.072,0.268,3,0,4.132008876,-0.128934079,-0.742104511
394,6,7,20160127,SARDINIA,YES,11,SOCIAL,YES,93.96,94.06,98.47,98.74,98.33,98.37,8.572,9.777,1.205,8.572,9.725,0.088,0,0,1.336106673,2.065055944,-0.484196117
395,6,11,20160127,SARDINIA,YES,11,SOCIAL,YES,94.12,94.25,98.58,105.25,98.19,98.24,8.861,11.814,2.953,9.602,11.756,0.343,1,2,0.521183403,1.46777185,-0.591491391
396,6,15,20160127,SARDINIA,YES,11,SOCIAL,YES,94.5,94.28,98.38,103.6,99.92,99.18,4.682,10.506,5.823,8.602,4.75,1.974,3,2,1.242745285,-1.754500035,-1.394423984
397,6,62,20160127,SARDINIA,YES,11,SOCIAL,YES,95.94,101.68,101.36,103.12,103.64,107.11,7.244,10.654,3.41,7.598,10.596,0.708,1,2,1.063765176,0.716581095,-0.446931368
398,6,63,20160127,SARDINIA,YES,11,SOCIAL,YES,95.38,102.29,100.58,103.65,103.68,106.14,5.943,8.335,2.392,5.925,8.314,0.642,1,4,1.965728517,0.62113716,-0.454475683
399,6,74,20160127,SARDINIA,YES,11,SOCIAL,YES,96.24,101.64,103.01,106.44,106.66,108.22,5.608,9.678,4.07,5.772,9.493,0.541,0,2,1.719807487,0.753873266,0.249829241
400,6,81,20160127,SARDINIA,YES,11,SOCIAL,YES,94.96,95.14,100.61,109.1,100.23,99.47,5.62,10.527,4.907,5.917,10.498,0.488,1,1,1.39125341,0.481309062,0.189758184
401,6,83,20160127,SARDINIA,YES,11,SOCIAL,YES,99.06,100.6,101.48,108.07,99.74,99.29,3.219,9.006,5.787,3.235,8.932,0.391,0,1,2.306186207,0.276271233,1.001691456
402,6,88,20160127,SARDINIA,YES,11,SOCIAL,YES,94.89,97.18,101.51,103.19,101.61,101.68,7.405,8.96,1.556,7.639,8.899,0.582,2,1,1.487541073,0.802294646,-1.072436497
403,6,99,20160127,SARDINIA,YES,11,SOCIAL,YES,96.61,106.19,114.68,106.69,108.26,114.92,7.235,11.581,4.345,7.821,11.388,0.667,2,3,0.729287053,0.416409974,-0.512274361
404,6,110,20160127,SARDINIA,YES,11,SOCIAL,YES,101.72,103.47,109.36,110.36,100.99,100.24,3.119,11.838,8.719,9.843,3.115,1.554,1,2,1.292493743,-1.303447336,-0.241789919
405,6,111,20160127,SARDINIA,YES,11,SOCIAL,YES,99.17,103.44,109.29,110.26,101.48,100.68,9.2,11.406,2.206,9.203,11.135,0.848,1,1,0.582077387,1.037347735,-0.986447901
406,6,121,20160127,SARDINIA,YES,11,SOCIAL,YES,98.82,106.19,109.6,110.07,106.86,105.64,4.88,10.839,5.959,6.615,4.816,0.977,1,1,1.695832702,-0.332651885,-0.162978227
407,7,5,20160415,SARDINIA,NO,7,SOCIAL,NO,94.49,100.78,100.4,104.76,111.27,115.9,7.321,12.666,5.345,12.614,7.354,0.471,0,1,0.549336282,1.203353418,-0.371568663
408,7,6,20160415,SARDINIA,NO,7,SOCIAL,NO,96.62,99.35,98.88,100.84,101.64,103.53,6.412,18.292,11.88,8.787,6.656,0.836,1,1,-0.198016608,-0.605187254,0.717635531
409,7,9,20160415,SARDINIA,NO,7,SOCIAL,NO,97.91,97.74,98.56,100.37,100.11,99.88,6.316,7.286,0.97,6.287,6.729,0.225,1,9,2.335221056,1.251736946,-0.633660594
410,8,1,20160701,SARDINIA,YES,11,TRAVEL,YES,88.57,93.95,94.28,97.18,101.25,103.58,7.726,14.154,6.428,7.68,14.093,0.512,0,0,0.146476051,0.933014655,0.573622725
411,8,6,20160701,SARDINIA,YES,11,TRAVEL,YES,83.94,86.56,89.79,94.47,96.77,96.55,10.083,12.5,2.417,10.039,12.032,0.607,1,3,0.206856166,1.422702737,-0.926646789
412,8,14,20160701,SARDINIA,YES,11,TRAVEL,NO,88.79,88.27,89.83,94.79,96.1,96.14,5.216,15.251,10.036,5.153,15.172,1.099,2,1,-0.033186455,-1.026692718,0.844782897
413,8,17,20160701,SARDINIA,YES,11,TRAVEL,NO,89.87,92.17,91.03,97.44,97.2,99.74,6.016,12.084,6.068,5.977,11.976,0.78,0,0,0.943704252,0.370435078,0.554181879
414,8,19,20160701,SARDINIA,YES,11,TRAVEL,NO,91.21,90.1,90.95,95.2,98.35,101.92,4.947,10.953,6.006,5.001,10.857,0.841,0,0,1.403767107,0.118285829,0.624637047
415,9,2,20160705,SARDINIA,NO,4,TRAVEL,YES,99.2,103.02,100.38,97.19,94.31,96.02,9.91,16.035,6.126,12.983,16.034,0.112,1,3,-1.033397763,1.724016426,-0.11103104
416,9,3,20160705,SARDINIA,NO,4,TRAVEL,YES,104.23,103.16,104.38,99.67,94.25,95.54,13.99,24.629,10.639,18.039,24.441,0.083,1,2,-4.165346161,2.11817067,0.3392569
417,9,11,20160705,SARDINIA,NO,4,FEEDING,YES,99.54,104.24,101.44,95.45,93.85,94.85,15.702,21.702,6,16.14,21.434,0.041,0,1,-3.140788708,2.990660453,-0.26223834
418,9,13,20160705,SARDINIA,NO,4,FEEDING,YES,101.19,104.8,102.03,97.37,98.6,96.34,13.815,15.629,1.814,15.541,15.1,0.05,1,1,-1.313048482,2.868576308,-1.388021448
419,9,15,20160705,SARDINIA,NO,4,FEEDING,YES,101.73,104.9,102.32,98.1,102.51,96.76,11.575,15.761,4.187,11.486,15.281,0.031,0,2,-0.757621862,2.369767871,-0.14756551
420,10,5,201607211,SARDINIA,NO,4,TRAVEL,YES,100.13,96.38,95.39,93.75,94.82,95.52,14.314,23.031,8.718,22.063,22.924,0.108,1,1,-4.151730794,2.578016066,-0.491757226
421,10,9,201607211,SARDINIA,NO,4,TRAVEL,YES,102.29,100.83,99.88,99.98,97.34,98.27,13.022,24.646,11.623,24.63,22.451,0.125,1,2,-4.630058089,2.203873506,-0.17618337
422,10,12,201607211,SARDINIA,NO,4,TRAVEL,YES,99.27,100.45,103.12,94.45,96.71,103.01,10.646,25.307,14.662,25.214,22.132,0.149,1,3,-4.680249915,1.577332158,0.430663214
423,10,14,201607211,SARDINIA,NO,4,TRAVEL,YES,100.15,98.28,97.14,94.3,95.22,95.84,9.901,19.265,9.363,15.897,19.264,0.141,1,3,-2.252407365,1.541167603,0.317253568
424,10,18,201607211,SARDINIA,NO,4,TRAVEL,YES,101.46,97.6,96.53,93.16,94.67,95.62,12.532,21.988,9.456,18.649,21.958,0.105,1,2,-3.425507629,2.071728712,0.040318486
425,10,21,201607211,SARDINIA,NO,4,TRAVEL,YES,99.67,103.33,102.3,94.93,96.82,95.75,12.47,21.143,8.673,16.984,20.905,0.102,1,2,-2.993806802,2.039623382,0.018282475
426,11,8,201607212,SARDINIA,NO,6,SOCIAL,YES,96.71,93.35,91.57,92.73,94.41,95.04,10.706,14.974,4.268,12.385,14.204,0.512,3,0,-0.858541061,1.03484317,-1.251780916
427,11,10,201607212,SARDINIA,NO,6,SOCIAL,YES,95,91.93,91.46,93.75,95.26,96.68,10.636,14.834,4.198,10.568,14.734,0.971,0,1,-0.569585364,1.234453956,-0.485676986
428,11,12,201607212,SARDINIA,NO,6,SOCIAL,YES,95.25,97.5,99.47,102.06,108.43,112.57,8.114,14.974,6.86,11.058,8.263,0.976,5,1,-0.305489956,-0.781290205,-1.549425014
429,11,29,201607212,SARDINIA,NO,6,SOCIAL,YES,96.18,96.99,96.99,95.26,95.02,95.32,4.552,11.38,6.828,4.922,5.651,1.096,1,5,1.683048607,-0.681826918,0.155676366
430,11,31,201607212,SARDINIA,NO,6,SOCIAL,YES,96.1,97.93,97.09,98.15,99.68,106.4,10.636,24.77,14.134,20.152,10.636,1.144,5,1,-3.522214518,-1.005958725,-1.292784167
431,11,36,201607212,SARDINIA,NO,6,SOCIAL,YES,96.34,100.13,101.35,105.45,103.84,108.42,6.437,10.286,3.848,6.637,10.216,0.833,0,1,1.35194494,0.637332934,-0.03725655
432,11,37,201607212,SARDINIA,NO,6,SOCIAL,YES,98.98,99.37,96.92,96.01,95.77,95.78,6.717,12.035,5.318,6.577,11.755,0.492,0,3,0.93255228,0.865214201,0.449963921
433,11,43,201607212,SARDINIA,NO,6,SOCIAL,YES,99.15,102.01,100.1,100.91,106.13,112.79,5.318,11.615,6.297,5.178,9.096,0.952,0,3,1.369631605,-0.028841711,0.492588853
434,11,55,201607212,SARDINIA,NO,6,SOCIAL,YES,93.36,98.64,93.55,94.87,95.42,97.21,10.006,15.534,5.528,10.006,15.254,0.355,0,0,-0.544992474,1.613869819,0.173184758
435,11,56,201607212,SARDINIA,NO,6,SOCIAL,YES,99,102.5,100.4,102.93,106.34,112.36,17.073,21.131,4.058,20.494,21.117,0.107,1,0,-3.595366144,3.312321404,-1.42761432
436,11,64,201607212,SARDINIA,NO,6,SOCIAL,YES,93.35,103.28,98.63,98.13,105.4,109.93,13.8,15.382,1.582,15.327,14.345,0.274,3,0,-1.357421945,2.121517493,-2.087808508
437,11,66,201607212,SARDINIA,NO,6,SOCIAL,YES,95.13,101.43,95.31,95.49,95.25,95.81,9.203,10.286,1.083,9.236,10.216,0.179,0,0,1.076931671,2.104390896,-0.633035409
438,11,67,201607212,SARDINIA,NO,6,SOCIAL,YES,94.85,101.8,95.27,94.46,95.26,96,20.362,22.181,1.819,21.371,22.181,0.196,2,0,-4.231311802,3.666126598,-2.383326986
439,11,78,201607212,SARDINIA,NO,6,SOCIAL,YES,98.58,99.71,99.34,102.67,109.03,113.98,5.178,15.953,10.776,9.642,5.168,0.956,1,3,0.340692381,-0.699548636,0.393791751
440,11,79,201607212,SARDINIA,NO,6,SOCIAL,YES,98.93,100.02,99.96,103.53,110.06,113.92,5.738,18.472,12.735,5.598,18.472,0.37,0,4,-0.745574233,0.056628058,2.292739785
441,11,81,201607212,SARDINIA,NO,6,SOCIAL,YES,97.35,101.27,97.38,97.04,96.32,96.63,14.554,20.851,6.297,14.554,16.513,0.466,1,0,-2.477235752,1.920363668,-0.69719001
442,11,88,201607212,SARDINIA,NO,6,SOCIAL,YES,96.37,100.4,95.8,95.33,95.92,95.69,4.966,35.825,30.86,5.793,18.207,2.968,8,1,-5.166228253,-7.048236906,2.058362684
443,12,1,20160722,SARDINIA,NO,11,TRAVEL,NO,90.9,92.47,91.8,93.19,96.33,96.59,5.634,17.795,12.161,5.548,16.399,0.544,0,1,-0.455192276,-0.115591268,2.017232548
444,13,6,20160803,SARDINIA,NO,4,TRAVEL,YES,119.83,110.05,105.66,101.38,100.93,101.21,7.769,13.179,5.41,13.318,9.295,0.111,1,6,0.18592431,1.447602265,-0.452067552
445,13,8,20160803,SARDINIA,NO,4,SOCIAL,YES,121.21,109.65,106.12,114.48,105.1,104.34,6.703,9.996,3.293,7.372,8.433,0.042,0,3,1.628944722,1.549610136,0.081533997
446,13,12,20160803,SARDINIA,NO,4,SOCIAL,YES,100.41,108.57,104.4,100.98,99.78,99.72,7.491,9.711,2.22,8.601,9.156,0.133,2,4,1.301899953,1.254270958,-0.820238917
447,13,14,20160803,SARDINIA,NO,4,SOCIAL,YES,97.77,101.62,97.97,109.19,102.7,101.75,1.766,3.433,1.668,1.766,3.335,0.104,0,4,4.165376089,0.716302939,0.391107326
448,13,16,20160803,SARDINIA,NO,4,TRAVEL,YES,133.86,131.03,124.77,118.39,114.42,111.43,2.22,4.301,2.081,4.162,4.301,0.126,1,6,3.570157115,0.602401477,-0.028481893
449,14,1,20160825,SARDINIA,NO,10,TRAVEL,NO,90.49,94.98,88.74,88.45,91.54,91.78,5.186,15.558,10.372,5.186,15.437,1.157,0,0,0.008446062,-0.611341298,1.419807755
450,15,2,20160826,SARDINIA,YES,6,TRAVEL,YES,89.43,94.58,95.43,97.3,97.15,97.25,7.044,17.087,10.044,6.913,16.957,0.697,0,0,-0.60317399,0.238039587,1.372711688
451,15,3,20160826,SARDINIA,YES,6,TRAVEL,YES,88.01,93.99,95.27,97.84,97.47,97.34,5.521,19.147,13.625,7.481,11.488,1.246,3,1,-0.827259967,-1.810536738,0.707594648
452,15,5,20160826,SARDINIA,YES,6,TRAVEL,YES,93.17,97.67,100.18,99.91,102.33,108.54,4.696,11.348,6.652,5.87,11.348,0.037,1,0,1.293129351,0.647823383,0.825739641
453,15,6,20160826,SARDINIA,YES,6,TRAVEL,YES,90.86,97.57,98.57,97.59,97.37,96.94,7.655,13.558,5.903,8.946,13.466,1.439,3,0,-0.194088315,-0.668660274,-0.924253993
454,15,11,20160826,SARDINIA,YES,6,TRAVEL,YES,91.17,93.59,99.49,98.35,98.81,98.51,8.619,12.897,4.278,9.119,12.897,0.426,1,1,0.254248813,1.188204468,-0.282816136
455,15,16,20160826,SARDINIA,YES,6,TRAVEL,YES,93.47,92.14,93.85,96.19,96.62,95.82,8.087,18.17,10.083,14.296,18.17,0.724,1,1,-1.802144265,0.53824694,0.377510365
456,15,18,20160826,SARDINIA,YES,6,FEEDING,YES,92.26,91.2,94.23,96.66,96.8,95.8,8.348,15.391,7.044,8.217,15.391,0.939,0,1,-0.377609986,0.544144786,0.43950916
457,15,21,20160826,SARDINIA,YES,6,FEEDING,YES,95.45,94.53,98.2,97.4,97.94,103.36,7.174,9.261,2.087,7.043,8.087,0.308,1,2,1.693601879,1.192334877,-0.544150518
458,16,5,20160827,SARDINIA,YES,10,FEEDING,NO,84.86,90.35,95.81,96.37,97.09,99.31,2.978,10.958,7.98,2.978,10.958,0.051,0,0,1.850019785,0.358104055,1.692491102
